date,event_name,event_date,N,mean_tone,F1_raw,F2_raw,F3_raw,F4_raw,F5_raw,F1_z,F2_z,F3_z,F4_z,F5_z,GPR,GPR_zscore
2019-03-10,hormuz_crisis,2019-06-13,399,-3.0712472813486773,3.0712472813486773,3.6211365497410752,0.8139046444969127,0.7279219115118346,3.46817884205316,-0.5452980037096048,-0.2858212159406641,-0.8703323167748568,-0.0250136401830311,-1.10388579962707,23.22,-1.3172796911133904
2019-03-11,hormuz_crisis,2019-06-13,481,-2.738440906061701,2.738440906061701,3.198758453460272,0.8536876284439021,0.6992818247177136,3.442497164968478,-1.0094096282898777,-0.8362789910693564,-0.8460875579354935,-0.7325970407241044,-1.186282448118609,44.9,-0.9621232760030287
2019-03-12,hormuz_crisis,2019-06-13,821,-3.7323483777309088,3.7323483777309088,4.075786026964377,1.8106462595310289,0.7469767877267559,3.508143320010785,0.3766335656276258,0.3066937413912654,-0.2628927110916748,0.4457570738153247,-0.9756644598927436,101.32,-0.037864745535934545
2019-03-13,hormuz_crisis,2019-06-13,548,-2.766050314550613,2.766050314550613,3.2089240949622484,0.963608940564092,0.7041388871849623,3.4763332462783483,-0.9709072185435504,-0.8230307747124793,-0.7790987240357666,-0.6125982152344509,-1.0777233501738956,115.26,0.1904968977591967
2019-03-14,hormuz_crisis,2019-06-13,599,-3.6764838211855912,3.6764838211855912,3.960800224008184,1.380072563440964,0.7410048747148873,3.526409928783721,0.2987282368239126,0.1568402574535642,-0.5252952357033789,0.2982146956427531,-0.917058188299454,66.67,-0.605492503080862
2019-03-15,hormuz_crisis,2019-06-13,439,-3.701515372117805,3.701515372117805,4.192945102698057,1.066325257319105,0.7432577902103454,3.5951579186728937,0.3336357224719746,0.4593795097404381,-0.7165007969443423,0.353875337276534,-0.6964883268095027,61.12,-0.6964112348088375
2019-03-16,hormuz_crisis,2019-06-13,260,-4.050858388607158,4.050858388607158,4.44465804096352,0.7308924459895512,0.741014584038501,3.681653777170524,0.8208083458294441,0.7874205355151213,-0.9209220547446916,0.2984545746720624,-0.418976510696295,81.61,-0.3607491063212309
2019-03-17,hormuz_crisis,2019-06-13,377,-3.870513874582272,3.870513874582272,4.228727077029273,0.9757126679121182,0.7640955618919022,3.744262836634328,0.5693108037043675,0.5060118189285985,-0.7717224057836886,0.8686943548348547,-0.2181026873858277,32.56,-1.1642741137549597
2019-03-18,hormuz_crisis,2019-06-13,744,-2.8867353397046047,2.8867353397046047,3.619676003577786,1.294431108977815,0.7215343468384464,3.7364011904135497,-0.8026071881176543,-0.2877246503246813,-0.5774873088992479,-0.1828251288584013,-0.2433258571220702,79.94,-0.3881066346069461
2019-03-19,hormuz_crisis,2019-06-13,654,-2.915256082479247,2.915256082479247,3.2172890244751127,1.176918337382488,0.7171130792825721,3.6916600008777065,-0.7628338867439615,-0.8121293086343273,-0.649102570632009,-0.2920571837182933,-0.3868727156516872,107.43,0.062227768132161146
2019-03-20,hormuz_crisis,2019-06-13,446,-2.934362414789516,2.934362414789516,3.355004151251934,0.8570132729986331,0.7077262699565264,3.658091686902589,-0.7361893523036493,-0.6326541820720405,-0.8440608258451523,-0.5239681590899683,-0.4945727135116819,60.31,-0.7096804551150825
2019-03-21,hormuz_crisis,2019-06-13,560,-2.595321227666576,2.595321227666576,2.937471230599936,0.92079622515176,0.6812745843771404,3.5898984274263825,-1.2089956680467533,-1.1767975563825457,-0.8051898780279704,-1.1774848110069334,-0.7133627875409471,88.87,-0.2418175761689603
2019-03-22,hormuz_crisis,2019-06-13,767,-2.477143884114768,2.477143884114768,2.728775449574222,1.1382861675407323,0.6854313514260088,3.5037451359467577,-1.3737986375124551,-1.4487771318238496,-0.6726459941847203,-1.0747875187522495,-0.9897755175596484,122.84,0.31467058902010725
2019-03-23,hormuz_crisis,2019-06-13,471,-3.530736867363205,3.530736867363205,3.889490723562812,1.0809649860827004,0.7145108640418777,3.550611228989804,0.0954783577979897,0.0639072448131499,-0.707578975146862,-0.3563476421301825,-0.8394111553761956,77.73,-0.42431030976349116
2019-03-24,hormuz_crisis,2019-06-13,345,-3.066927227750384,3.066927227750384,3.682022950546087,0.7145758214079028,0.7063894439251721,3.567184651056032,-0.5513224889438466,-0.2064719480268301,-0.9308658193597744,-0.5569958491244722,-0.7862372747222954,67.19,-0.596973991279322
2019-03-25,hormuz_crisis,2019-06-13,704,-4.001790780057997,4.001790780057997,4.530975043737353,1.7159186174897982,0.7544463509468174,3.670651226974144,0.7523816292487197,0.8999118453653207,-0.3206221373149927,0.6303004720878678,-0.4542769024134073,51.39,-0.8558056960184233
2019-03-26,hormuz_crisis,2019-06-13,834,-4.150355233272889,4.150355233272889,4.697876133901499,2.038614871712926,0.761363454465598,3.7813453776853536,0.9595606223704362,1.1174231310292226,-0.1239628602625066,0.8011947736623342,-0.0991277041680515,88.73,-0.24411102165399032
2019-03-27,hormuz_crisis,2019-06-13,608,-3.523607855251225,3.523607855251225,3.8744682352605495,1.3392168014590498,0.7356996183602798,3.7950209231579977,0.0855366690605358,0.044329417362877,-0.5501937726700835,0.1671427698095564,-0.0552513206466811,80.9,-0.37238015128102586
2019-03-28,hormuz_crisis,2019-06-13,617,-3.8096675984484194,3.8096675984484194,4.449751656488281,1.465728589890808,0.7430084719036736,3.868537205934474,0.4844582703302971,0.7940587118168976,-0.473094281969446,0.347715666863516,0.1806170492562664,81.35,-0.36500836222200106
2019-03-29,hormuz_crisis,2019-06-13,675,-3.032641834931957,3.032641834931957,3.400681565520032,1.2564823103587912,0.7084227847572513,3.8225625841725774,-0.5991348223061865,-0.573125792572097,-0.6006142687066813,-0.5067600299817405,0.0331128681097091,77.67,-0.4252932149713612
2019-03-30,hormuz_crisis,2019-06-13,195,-2.9922913574866072,2.9922913574866072,3.324083287000692,0.4137774556813293,0.7050348918672118,3.770523366789143,-0.6554051555400454,-0.6729513241129467,-1.1141799680931364,-0.5904614792488269,-0.133848856717646,67.23,-0.5963187211407419
2019-03-31,hormuz_crisis,2019-06-13,413,-4.416931934130866,4.416931934130866,4.570653702746391,1.2064544566117146,0.7813175465703253,3.8441702206024857,1.3313123521976102,0.9516224490886837,-0.6311025108899477,1.294181559898992,0.102438435041238,22.33,-1.3318594516967954
2019-04-01,hormuz_crisis,2019-06-13,684,-4.26727555626976,4.26727555626976,5.197369289132698,1.7872715260788452,0.7665628486701268,3.975509033128902,1.122610627063815,1.7683799238686546,-0.2771378661619363,0.9296512639809738,0.5238236091227988,65.45,-0.6254782423075521
2019-04-02,hormuz_crisis,2019-06-13,639,-3.3740781829275166,3.3740781829275166,4.093119229195698,1.336345957317803,0.7284957673511546,3.993734339880033,-0.1229883602009095,0.3292829713255875,-0.5519433378601325,-0.0108359294405568,0.5822973680238112,60.65,-0.7041106589371525
2019-04-03,hormuz_crisis,2019-06-13,859,-1.8588873681035063,1.8588873681035063,2.10186528886077,0.9345687655328796,0.6283238621930685,3.797718860144363,-2.235981748655985,-2.2657881826111,-0.796796542812327,-2.4856879716133524,-0.0465953062911989,83.97,-0.3220881681450108
2019-04-04,hormuz_crisis,2019-06-13,496,-2.571485403554324,2.571485403554324,3.0031597054531733,0.8230291167745847,0.6746318913778273,3.717388077118841,-1.2422356654548783,-1.0911900591242805,-0.8647716320810342,-1.341599512718283,-0.3043272009092459,72.57,-0.5088401576403118
2019-04-05,hormuz_crisis,2019-06-13,453,-2.43582309721093,2.43582309721093,2.6604824223509094,0.7210729976211095,0.671729972833977,3.611569490867749,-1.4314221055795526,-1.537778972007238,-0.9269062754845352,-1.413294455757783,-0.6438337224830775,71.19,-0.5314469774213217
2019-04-06,hormuz_crisis,2019-06-13,904,-3.836931843746159,3.836931843746159,4.280925662127946,2.0076580849558145,0.734262427343774,3.6827058652888063,0.5224793363846293,0.57403882428538,-0.1428287108072485,0.1316354574890167,-0.4156010093776544,58.6,-0.7376932535393776
2019-04-07,hormuz_crisis,2019-06-13,756,-2.6622573253942203,2.6622573253942203,3.110804967238787,1.2092451015166603,0.6670430325801704,3.622697471979367,-1.115650638124615,-0.9509030228707206,-0.6294018211473967,-1.529090233429869,-0.6081309003873422,15.52,-1.443419192790041
2019-04-08,hormuz_crisis,2019-06-13,1231,-3.110647110254505,3.110647110254505,3.3719847315498828,2.0552585485007584,0.7107491006699646,3.5985828391542847,-0.4903533873815653,-0.6105245012635243,-0.1138197817428312,-0.4492859540097239,-0.685499871184657,96.83,-0.1114188185915398
2019-04-09,hormuz_crisis,2019-06-13,1098,-3.020496236442073,3.020496236442073,3.411095623807671,1.8336310530978737,0.7050421985467379,3.576163368332667,-0.6160723387277959,-0.5595538308497648,-0.2488851952717643,-0.590280960063152,-0.7574301135346386,167.54,1.0469349688832605
2019-04-10,hormuz_crisis,2019-06-13,847,-3.1175216457336647,3.1175216457336647,3.41103008156043,1.550099686681829,0.7186019332165473,3.560766168913022,-0.4807665763515288,-0.5596392477781293,-0.4216763969400933,-0.2552734848041054,-0.8068302217967002,76.35,-0.4469171295445014
2019-04-11,hormuz_crisis,2019-06-13,622,-3.521903777487961,3.521903777487961,3.844795228368444,1.3641178325793373,0.7287909593134994,3.58852843787478,0.0831602653680357,0.0056585262844059,-0.5350184531121714,-0.0035429022221074,-0.717758238318879,104.2,0.009314704441825833
2019-04-12,hormuz_crisis,2019-06-13,490,-3.7471969385794623,3.7471969385794623,4.278886862748641,1.1868911508763085,0.7439003495890127,3.658038893284103,0.397340469731127,0.5713817902674044,-0.6430248852972488,0.3697504410594003,-0.494742095643957,103.63,-2.2895032939330683e-05
2019-04-13,hormuz_crisis,2019-06-13,298,-4.044634424306859,4.044634424306859,4.529810876913496,0.8262007006247669,0.7424898382529397,3.745686347739746,0.8121287819831975,0.8983946628092608,-0.8628387884891873,0.3349022782428972,-0.2135355189805026,81.1,-0.3691038005881261
2019-04-14,hormuz_crisis,2019-06-13,369,-4.632649098392569,4.632649098392569,5.025896048346893,1.1458815136302851,0.7836202704977987,3.878109679289587,1.632138451063712,1.5449100530392028,-0.6680171977503433,1.3510727711170885,0.2113292071747354,51.87,-0.8479424543554632
2019-04-15,hormuz_crisis,2019-06-13,501,-3.526963703212044,3.526963703212044,3.985300018254244,1.1385639563378251,0.736245871763473,3.8908478699014095,0.0902165314808306,0.188769238502882,-0.6724767026503607,0.1806385334001876,0.2521981975759367,56.67,-0.7693100377258628
2019-04-16,hormuz_crisis,2019-06-13,811,-3.115754814024424,3.115754814024424,3.511210368246062,1.4969011456307963,0.697826841883421,3.8545072988248847,-0.4832304928982851,-0.4290808258185166,-0.4540969363372106,-0.7685439185746616,0.1356037379890184,124.46,0.34120902963259725
2019-04-17,hormuz_crisis,2019-06-13,1038,-4.690658371364471,4.690658371364471,5.383940302872241,2.7294110608554254,0.7502028849068079,4.018655388551794,1.7130346715657814,2.011525735715624,0.2970258477546678,0.5254611902709254,0.6622536294734357,67.7,-0.588619297012427
2019-04-18,hormuz_crisis,2019-06-13,462,-2.8665357768054807,2.8665357768054807,3.422868075389245,0.8631319761559012,0.6953007986122525,3.96175725878092,-0.8307762757585988,-0.5442115639034805,-0.8403319330437655,-0.8309524685408667,0.4797026541964769,54.6,-0.803220267397378
